cityId;codeIataCity;codeIso2Country;nameCity;latitudeCity;longitudeCity;timezone;GMT;nameTranslations;popularity;geonameId;;
8596;YBC;CA;Baie Comeau;49,2;-68,26667;America/Montreal;-5;Baie Comeau,Baie Comeau,Baie Comeau,Baie Comeau,Baie Comeau,??-????,????????,Baie Comeau,????;0;5889745;;
8597;YBD;CA;New Westminster;49,216667;-122,9;America/Vancouver;-8;New Westminster,??? ????????????,??????;0;0;;
8598;YBE;CA;Uranium City;59,566666;-108,48333;America/Regina;-6;Uranium City,Uranium City,??????? ????,Uranium City,??;0;0;;
8599;YBF;CA;Bamfield;48,833332;-125,13333;America/Vancouver;-8;Bamfield,???????,????;0;5892444;;
8600;YBG;CA;Bagotville;48,322224;-70,98861;America/Montreal;-5;Bagotville,Bagotville,Bagotville,Bagotville,Bagotville,??-??,????????,Bagotville,?????;0;5921225;;
8601;YBH;CA;Bull Harbour;50,9;-127,916664;America/Vancouver;-8;Bull Harbour,Bull Harbour,???? ??????,??? ?????????,???;0;0;;
8602;YBI;CA;Black Tickle;53,45;-55,733334;America/Goose_Bay;-4;Black Tickle NF,Black Tickle,???? ????,Black Tickle,?????;0;0;;
8603;YBJ;CA;Baie Johan Beetz;50,5;-62,916668;America/Montreal;-5;Baie Johan Beetz,??-????-????,?????;0;0;;
8604;YBK;CA;Baker Lake;64,3;-96,083336;America/Rankin_Inlet;-6;Baker Lake,Baker Lake,Baker Lake,Baker Lake,Baker Lake,??????-????,??????????,Baker G;0;5891871;;
8605;YBL;CA;Campbell River;50,029164;-125,273987;America/Vancouver;-8;Campbell River,Campbell River,Campbell River,Campbell River,Campbell River,????????-?????,?????????????????,Campbell River,????;0;5914132;;
8606;YBM;CA;Bronson Creek;56,7;-131;America/Vancouver;-8;Bronson Creek,Bronson Creek,??????? ????,??????;0;0;;
8607;YBN;CA;Borden;46,3;-63,783333;America/Toronto;-5;Borden,Borden,??????,??;0;0;;
8608;YBO;CA;Bobquinn Lake;56,966667;-130,25;America/Vancouver;-8;Bobquinn Lake,Bobquinn Lake,??????? ????;0;0;;
8609;YBP;CN;Yibin;28,797659;104,54395;Asia/Shanghai;8;Yibin,Yibin,Yibin,Yibin,Yibin,?????,??????,Yibin,??;0;1786770;;
8610;YBQ;CA;Telegraph Harbour;48,983334;-123,65;America/Vancouver;-8;Telegraph Harbour,???????? ??????,??????;0;0;;
8611;YBR;CA;Brandon;49,9;-99,95;America/Winnipeg;-6;Brandon,Brandon,Brandon,Brandon,???????,???????,Brandon,???;0;5907896;;
8612;YBS;CA;Opapamiska Lake;52,606667;-90,376945;America/Toronto;-5;Opapamiska Lake,Opapamiska Lake,?????????? ????,Opapamiska G;0;0;;
8613;YBT;CA;Brochet;57,88333;-101,666664;America/Winnipeg;-6;Brochet,Brochet,Brochet,Brochet,Brochet,??????,Brochet,???;0;0;;
8614;YBV;CA;Berens River;52,355556;-97,01667;America/Winnipeg;-6;Berens River,Berens River,Berens River,Berens River,?????? ?????,Berens Nehri,?????;0;0;;
8615;YBW;CA;Bedwell Harbor;48,75;-123,23333;America/Vancouver;-8;Bedwell Harbor,Bedwell Harbor,Bedwell Harbor,Bedwell Harbor,Bedwell Harbor,Bedwell Harbor;0;6174041;;
8616;YBX;CA;Blanc Sablon;51,433334;-57,216667;America/Blanc-Sablon;-4;Blanc Sablon,Blanc Sablon,Blanc Sablon,Blanc Sablon,Blanc Sablon,????-??????,????????????,Blanc Sablon,?????;0;6064382;;
8617;YBY;CA;Bonnyville;54,266666;-110,73333;America/Edmonton;-7;Bonnyville ON,Bonnyville,?????????,????;0;5905616;;
8618;YCA;CA;Courtenay;49,683334;-124,98333;America/Vancouver;-8;Courtenay,????????,Courtenay,???;0;5930890;;
8619;YCB;CA;Cambridge Bay;69,1;-105,13333;America/Cambridge_Bay;-7;Cambridge Bay,Cambridge Bay,Cambridge Bay,Cambridge Bay,Cambridge Bay,?????????-???,?????????????,Cambridge Bay,???;0;5913698;;
8620;YCC;CA;Cornwall;45,1;-74,566666;America/Toronto;-5;Cornwall,????????,Cornwall,???;0;5928065;;
8621;YCD;CA;Nanaimo;49,05;-123,86667;America/Vancouver;-8;Nanaimo,Nanaimo,Nanaimo,Nanaimo,Nanaimo,??????,Nanaimo;0;6085772;;
8622;YCE;CA;Centralia;43,283333;-81,48333;America/Toronto;-5;Centralia,Centralia,?????????,?????;0;5913695;;
8623;YCF;CA;Cortes Bay;50,066666;-124,933334;America/Vancouver;-8;Cortes Bay,Cortes Bay,Cortes Bay,Cortes Bay,Cortes Bay,?????? ???,??????;0;5928196;;
8624;YCG;CA;Castlegar;49,295555;-117,632225;America/Vancouver;-8;Castlegar,Castlegar,Castlegar,Castlegar,Castlegar,???????,???????????,Castlegar,????;0;5918118;;
8625;YCH;CA;Miramichi;47,014008;-65,44744;America/Moncton;-4;Miramichi,Miramichi,????????,Miramichi,????;0;6075081;;
8626;YCI;CA;Caribou Island;61,916668;-113,25;America/Toronto;-5;Caribou Island,?????? ??????,???;0;0;;
8627;YCJ;CA;Cape St James;51,933334;-131,01666;America/Vancouver;-8;Cape St. James,Cape St James,???? ???? ??????,??????;0;0;;
8628;YCK;CA;Colville Lake;67,03993;-126,09047;America/Yellowknife;-7;Colville Lake,Colville Lake,Colville Lake,Colville Lake,Colville Lake,???????,???????? ???,Colville G;0;5926246;;
8629;YCL;CA;Charlo;47,983334;-66,333336;America/Moncton;-4;Charlo,Charlo,Charlo,Charlo,?????,??????,Charlo,??;0;6943599;;
8630;YCM;CA;St Catharines;43,2;-79,166664;America/Toronto;-5;St Catharines,???? ?????????,St Catharines;0;6167865;;
8631;YCN;CA;Cochrane;49,066666;-81,01667;America/Toronto;-5;Cochrane;0;5924614;;
8632;YCO;CA;Kugluktuk;67,833336;-115,083336;America/Cambridge_Bay;-7;Kugluktuk,Kugluktuk,Kugluktuk,Kugluktuk,Kugluktuk,?????????,?????????,Kugluktuk\/Coppermine,???;0;0;;
8633;YCP;CA;Co-op Point;57,066666;-102,03333;America/Winnipeg;-6;Co,Co-op Point,??-?? ?????,Co-op Point;0;0;;
8634;YCQ;CA;Chetwynd;55,683334;-121,63333;America/Dawson_Creek;-7;Chetwynd,???????,????;0;5921091;;
8635;YCR;CA;Cross Lake;54,63333;-97,8;America/Winnipeg;-6;Cross Lake,Cross Lake,Cross Lake,Cross Lake,Cross Lake,????? ????,Cross Lake,?????;0;0;;
8636;YCS;CA;Chesterfield Inlet;63,333332;-90,71667;America/Rankin_Inlet;-6;Chesterfield Inlet,Chesterfield Inlet,Chesterfield Inlet,Chesterfield Inlet,Chesterfield Inlet,?????????? ?????,????????????????????,Chesterfield Inlet,?????;0;5921048;;
8637;YCT;CA;Coronation;52,1;-111,416664;America/Edmonton;-7;Coronation,??????????,????;0;6156307;;
8638;YCU;CN;Yun Cheng;35,018;110,993;Asia/Shanghai;8;Yuncheng,Yun Cheng,Yuncheng,Yuncheng,Yuncheng,?? ????,???????,Cullaton G;0;0;;
8639;YCV;CA;Cartierville;45,516666;-73,75;America/Montreal;-5;Cartierville,???????????,??????;0;5917781;;
8640;YCW;CA;Chilliwack;49,166668;-121,9;America/Vancouver;-8;Chilliwack,????????,Chilliwack,????;0;5881791;;
8641;YCX;CA;Gagetown;45,766666;-66,166664;America/Moncton;-4;Gagetown,Gagetown,?????????,???;0;5958945;;
8642;YCY;CA;Clyde River;70,416664;-68,5;America/Iqaluit;-5;Clyde River,Clyde River,Clyde River,Clyde River,Clyde River,????? ?????,????????????,Clyde River,????;0;5924351;;
8643;YCZ;CA;Fairmont Hot Springs;50,331944;-115,87361;America/Edmonton;-7;Fairmont Hot Springs,??????? ??? ???????,Fairmont Springs,??????;0;0;;
8644;YDA;CA;Dawson City;64,041664;-139,12083;America/Dawson;-8;Dawson City,Dawson City,Dawson City,Dawson City,Dawson City,??????,????????????,Dawson City,???;0;6943713;;
8645;YDB;CA;Burwash Landings;61,35;-139,01666;America/Whitehorse;-8;Burwash Landings,Burwash Landings,?????? ???????;0;0;;
8646;YDC;CA;Drayton Valley;53,2;-114,96667;America/Edmonton;-7;Drayton Valley,???????-?????;0;5942547;;
8647;YDE;CA;Paradise River;53,433334;-57,233334;America/Goose_Bay;-4;Paradise River,???????? ?????,??????;0;0;;
8648;YDF;CA;Deer Lake;49,21027;-57,399727;America/St_Johns;-4;Deer Lake,Deer Lake,Deer Lake,Deer Lake,Deer Lake,??? ????,?????????,Deer Lake,??;0;5937252;;
8649;YDG;CA;Digby;44,61667;-65,76667;America/Halifax;-4;Digby,?????,???;0;5939236;;
8650;YDH;CA;Daniels Harbour;50,216667;-57,583332;America/St_Johns;-4;Daniels Harbour,??????? ??????,????;0;0;;
8651;YDI;CA;Davis Inlet;55,933334;-60,95;America/Goose_Bay;-4;Davis Inlet,????? ?????,Davis Inlet,??????;0;0;;
8652;YDJ;CA;Hatchet Lake;58,660557;-102,539444;America/Regina;-6;Hatchet Lake,Hatchet Lake,?????? ????,???;0;0;;
8653;YDK;CA;Main Duck Island;43,933334;-76,61667;America/Toronto;-5;Main Duck Island,?????? ???? ???,???;0;5959326;;
8654;YDL;CA;Dease Lake;58,583332;-130,03334;America/Vancouver;-8;Dease Lake,Dease Lake,??? ????,Dease Lake,?????;0;0;;
8655;YDN;CA;Dauphin;51,1;-100,05;America/Winnipeg;-6;Dauphin,Dauphin,Dauphin,Dauphin,?????,Dauphin,??;0;5935341;;
8656;YDO;CA;Dolbeau;48,86667;-72,23333;America/Montreal;-5;Dolbeau,?????,????;0;6138201;;
8657;YDP;CA;Nain;56,533333;-61,666668;America/Goose_Bay;-4;Nain Newfoundland and Labrador,Nain,Nain,Nain,Nain,????,???,Nain,??;0;6943610;;
8658;YDQ;CA;Dawson Creek;55,733334;-120,183334;America/Dawson_Creek;-7;Dawson Creek,Dawson Creek,Dawson Creek,Dawson Creek,Dawson Creek,?????-????,???????????,Dawson Creek,?????;0;5935804;;
8659;YDR;CA;Broadview;50,36667;-102,583336;America/Regina;-6;Broadview,Broadview,???????,?????;0;5909230;;
8660;YDS;CA;Desolation Sound;49,965996;-124,72931;America/Vancouver;-8;Desolation Sound,Desolation Sound,Desolation Sound,Desolation Sound,Desolation Sound,????????? ?????,???;0;6062033;;
8661;YDU;CA;Kasba Lake;60,29028;-102,503334;America/Yellowknife;-7;Kasba Lake,Kasba Lake,?????,????;0;0;;
8662;YDV;CA;Bloodvein;51,75;-96,73333;America/Winnipeg;-6;Bloodvein,Bloodvein,????????,Bloodvein;0;0;;
8663;YDW;CA;Obre Lake;60,323055;-103,13306;America/Yellowknife;-7;Obre Lake,Obre Lake,???? ????,????;0;0;;
8664;YDX;CA;Doc Creek;52,05;-128,08333;America/Vancouver;-8;Doc Creek,Doc Creek,??? ????,???;0;0;;
8665;YEA;CA;Edmonton;53,548;-113,49;America/Edmonton;-7;Edmonton,Edmonton,Edmonton,Edmonton,Edmonton,????????,??????????,Edmonton,????;0;5946768;;
8666;YEB;CA;Bar River;46,4178;-84,0933;America/Toronto;-5;Bar River,Bar River;0;6141439;;
8667;YEC;KR;Yecheon;36,625;128,355;Asia/Seoul;9;Yecheon,??????,???;0;1845604;;
8668;YEI;TR;Bursa;40,233334;29,55;Europe/Istanbul;2;Bursa,Bursa,??????,Yeni?ehir Havaalan?;0;750269;;
8669;YEK;CA;Arviat;61,11667;-94,05;America/Rankin_Inlet;-6;Arviat,Arviat,Arviat,Arviat,Arviat,??????,?????????,Arviat,?????;2;5887448;;
8670;YEL;CA;Elliot Lake;46,352222;-82,56306;America/Toronto;-5;Elliot Lake,Elliot Lake,?????? ????,Elliot Lake,?????;0;5947866;;
8671;YEM;CA;Manitowaning;45,842777;-81,858055;America/Toronto;-5;Manitowaning,Manitowaning,????????????,?????;0;5964700;;
8672;YEN;CA;Estevan;49,166668;-102,98333;America/Regina;-6;Estevan,???????,Estevan,????;0;0;;
8673;YEO;GB;Yeovilton;51,016666;-2,55;Europe/London;0;Yeovilton,?????????;0;2633373;;
8674;YEP;CA;Estevan Point;49,38333;-126,53333;America/Vancouver;-8;Estevan Point,Estevan Point,??????? ?????,??????;0;6171633;;
8675;YEQ;PG;Yenkis;-5,1;143,91667;Pacific/Port_Moresby;10;Yenkis,Yenkis,??????;0;0;;
8676;YER;CA;Fort Severn;56,033333;-87,833336;America/Toronto;-5;Fort Severn,Fort Severn,Fort Severn,Fort Severn,Fort Severn,???? ??????,???????????????,Fort Severn,???;0;5955950;;
8677;YES;IR;Yasouj;30,699774;51,55276;Asia/Tehran;4;Yasouj,Yasouj,????,?????;0;0;;
8678;YET;CA;Edson;53,583332;-116,46667;America/Edmonton;-7;Edson,?????,Edson,???;0;5946820;;
8679;YEU;CA;Eureka;80;-85,933334;America/Rankin_Inlet;-6;Eureka,Eureka,??????,???;0;0;;
8680;YEV;CA;Inuvik;68,30665;-133,49767;America/Inuvik;-7;Inuvik,Inuvik,Inuvik,Inuvik,Inuvik,??????,???????,Inuvik,????;0;5983607;;
8681;YEY;CA;Amos;48,552223;-78,25;America/Montreal;-5;Amos,????,Amos,???;0;5884588;;
8682;YFA;CA;Fort Albany;52,24167;-81,59167;America/Toronto;-5;Fort Albany,Fort Albany,Fort Albany,Fort Albany,Fort Albany,???? ??????,????????????,Fort Albany,?????;0;5955777;;
8683;YFB;CA;Iqaluit;63,75175;-68,53658;America/Iqaluit;-5;Iqaluit,Iqaluit,Iqaluit,Iqaluit,Iqaluit,????????,????????,Iqaluit,????;0;5983720;;
8684;YFC;CA;Fredericton;45,87316;-66,52978;America/Moncton;-4;Fredericton,Fredericton,Fredericton,Fredericton,Fredericton,???????????,??????????,Fredericton,??????;0;5957776;;
8685;YFE;CA;Forestville;48,75;-69,066666;America/Montreal;-5;Forestville,???????????,??????;0;5889745;;
8686;YFG;CA;Fontanges;54,55;-71,183334;America/Montreal;-5;Fontanges,??????????;0;0;;
8687;YFH;CA;Fort Hope;51,559345;-87,89796;America/Toronto;-5;Fort Hope,Fort Hope,Fort Hope,Fort Hope,Fort Hope,???? ????,????????,Fort Hope,???;0;5955850;;
8688;YFJ;CA;Snare Lake;64,19056;-114,075554;America/Yellowknife;-7;Snare Lake,Snare Lake,Snare Lake,Snare Lake,Snare Lake,????? ????,????????,Snare Lake,????;0;0;;
8689;YFL;CA;Fort Reliance;62,7;-109,13333;America/Yellowknife;-7;Fort Reliance,???? ???????,?????;0;0;;
8690;YFO;CA;Flin Flon;54,683334;-101,683334;America/Winnipeg;-6;Flin Flon,Flin Flon,Flin Flon,Flin Flon,Flin Flon,????-????,????????,Flin Flon,????;0;5954718;;
8691;YFR;CA;Fort Resolution;61,183334;-113,683334;America/Yellowknife;-7;Fort Resolution,Fort Resolution,???? ??????????,?????;0;0;;
8692;YFS;CA;Fort Simpson;61,75;-121,23333;America/Yellowknife;-7;Fort Simpson,Fort Simpson,Fort Simpson,Fort Simpson,Fort Simpson,???? ???????,?????????????,Fort Simpson,????;0;5955953;;
8693;YFT;MO;Taipa;-18,178333;125,55417;Asia/Macau;8;Taipa;0;1821263;;
8694;YFX;CA;Fox Harbour (St Lewis);52,36667;-55,683334;America/St_Johns;-4;Fox Harbour (St Lewis),Fox Harbour (St Lewis),???? ??????,Fox Harbour\/St Lewis,????;0;0;;
8695;YGA;CA;Gagnon;51,95;-68,13333;America/Montreal;-5;Gagnon,Gagnon,??????,???;0;0;;
8696;YGB;CA;Gillies Bay;49,7;-124,53333;America/Vancouver;-8;Gillies Bay,Gillies Bay,Gillies Bay,Gillies Bay,Gillies Bay,?????? ???,Gillies Bay,???;0;5961233;;
8697;YGC;CA;Grande Cache;53,916668;-118,86667;America/Edmonton;-7;Grande Cache,Grande Cache,?????? ???,????;0;5975503;;
8698;YGE;CA;Gorge Harbor;50,083332;-124,95;America/Vancouver;-8;Gorge Harbor,Gorge Harbor,Gorge Harbor,Gorge Harbor,Gorge Harbor,??????? ??????,???;0;5914132;;
8699;YGG;CA;Ganges Harbor;48,85;-123,5;America/Vancouver;-8;Ganges Harbor,Ganges Harbor,Ganges Harbor,Ganges Harbor,Ganges Harbor,???????? ??????;0;5959360;;
8700;YGH;CA;Fort Good Hope;66,26667;-128,65;America/Yellowknife;-7;Fort Good Hope,Fort Good Hope,Fort Good Hope,Fort Good Hope,Fort Good Hope,???? ??? ???,????? ???? ???,Fort Good Hope,???;0;5955840;;
8701;YGJ;JP;Yonago;35,500652;133,24448;Asia/Tokyo;9;Yonago,Yonago,Yonago,Yonago,Yonago,??????,???????,Yonago,??;0;1848277;;
8702;YGK;CA;Kingston;44,263565;-76,50336;America/Toronto;-5;Kingston,Kingston,Kingston,Kingston,Kingston,????????,????????,Kingston,???;0;5992500;;
8703;YGL;CA;La Grande;53,629723;-77,70639;America/Montreal;-5;La Grande,La Grande,La Grande,La Grande,La Grande,?? ??????,????????,La Grande,????;0;0;;
8704;YGM;CA;Gimli;50,666668;-97;America/Winnipeg;-6;Gimli,Gimli,??????,??;0;6183235;;
8705;YGN;CA;Greenway Sound;50,85;-126,85;America/Vancouver;-8;Greenway Sound,??????? ?????,?????;0;0;;
8706;YGO;CA;Gods Narrows;54,55;-94,48333;America/Winnipeg;-6;Gods Narrows,Gods Narrows,Gods Narrows,Gods Narrows,???? ???????,Gods Narrows,????;0;0;;
8707;YGP;CA;Gaspe;48,902945;-64,478683;America/Montreal;-5;Gasp;0;5959878;;
8708;YGQ;CA;Geraldton;49,733334;-86,95;America/Toronto;-5;Geraldton,Geraldton,Geraldton,Geraldton,Geraldton,??????????,???????????,????;0;0;;
8709;YGR;CA;Iles De La Madeleine;47,36667;-61,9;America/Halifax;-4;Iles De La Madeleine,Iles De La Madeleine,Iles De La Madeleine,Iles De La Madeleine,Iles De La Madeleine,??????,????????????????????,Iles De La Madeleine,??????;0;5915327;;
8710;YGS;CA;Germansen;55,783333;-124,71667;America/Vancouver;-8;Germansen,Germansen,??????????,?????;0;0;;
8711;YGT;CA;Igloolik;69,4;-81,816666;America/Iqaluit;-5;Igloolik,Igloolik,Igloolik,Igloolik,Igloolik,???????,????????,Igloolik,?????;0;5979345;;
8712;YGV;CA;Havre St Pierre;50,25;-63,583332;America/Montreal;-5;Havre St. Pierre,Havre St Pierre,Havre St Pierre,Havre St Pierre,Havre St Pierre,???-???-????,????????????????,Havre St Pierre,??????;0;6111957;;
8713;YGW;CA;Kuujjuarapik;55,279167;-77,76667;America/Montreal;-5;Kuujjuarapik,Kuujjuarapik,Kuujjuarapik,Kuujjuarapik,Kuujjuarapik,????????????,???????????,Kuujjuarapik,?????;0;5994519;;
8714;YGX;CA;Gillam;56,35;-94,7;America/Winnipeg;-6;Gillam,Gillam,Gillam,Gillam,Gillam,??????,??????,Gillam,???;0;0;;
8715;YGY;CA;Deception;62,1;-74,61667;America/Montreal;-5;Deception,?????????,???;0;0;;
8716;YGZ;CA;Grise Fiord;76,41778;-82,95722;America/Iqaluit;-5;Grise Fiord,Grise Fiord,Grise Fiord,Grise Fiord,Grise Fiord,???? ??????,??????????,Grise Fiord,?????;0;5967230;;
8717;YHA;CA;Port Hope Simpson;52,533333;-56,3;America/St_Johns;-4;Port Hope Simpson,Port Hope Simpson,Port Hope Simpson,Port Hope Simpson,Port Hope Simpson,???? ??? ???????,Port Hope Simpson,??;0;6111885;;
8718;YHB;CA;Hudson Bay;52,86667;-102,416664;America/Regina;-6;Hudson Bay,?????? ???,Hudson Bay,????;0;5978133;;
8719;YHC;CA;Hakai Pass;51,733334;-128,11667;America/Vancouver;-8;Hakai Pass,Hakai Pass,????? ????;0;0;;
8720;YHD;CA;Dryden;49,783333;-92,833336;America/Winnipeg;-6;Dryden,Dryden,Dryden,Dryden,Dryden,???????,????????,Dryden,???;0;5942913;;
8721;YHE;CA;Hope;49,416668;-121,416664;America/Vancouver;-8;Hope,???,Hope,??;0;0;;
8722;YHF;CA;Hearst;49,716667;-83,683334;America/Toronto;-5;Hearst,?????,Hearst,???;0;0;;
8723;YHG;CA;Charlottetown;52,766666;-56,1;America/St_Johns;-4;Charlottetown,Charlottetown,??????????,Charlottetown,????;0;0;;
8724;YHI;CA;Holman;70,71667;-117,71667;America/Yellowknife;-7;Holman,Holman,Holman,Holman,Holman,??????,????????????,Holman,???;0;0;;
8725;YHK;CA;Gjoa Haven;68,63333;-95,95;America/Cambridge_Bay;-7;Gjoa Haven,Gjoa Haven,Gjoa Haven,Gjoa Haven,Gjoa Haven,???-??????,??????????,Gjoa Haven,???;0;5961560;;
8726;YHN;CA;Hornepayne;49,216667;-84,78333;America/Toronto;-5;Hornepayne,?????????,Hornepayne,????;0;0;;
8727;YHO;CA;Hopedale;55,448334;-60,229443;America/Goose_Bay;-4;Hopedale,Hopedale,Hopedale,Hopedale,Hopedale,???????,??????,Hopedale,????;0;6694966;;
8728;YHP;CA;Poplar Hill;52,083332;-94,3;America/Winnipeg;-6;Poplar Hill,Poplar Hill,Poplar Hill,Poplar Hill,Poplar Hill,??????? ????,???????????,Poplar Hill,???;0;0;;
8729;YHR;CA;Chevery;50,5;-59,5;America/Blanc-Sablon;-4;Chevery,Chevery,Chevery,Chevery,Chevery,??????,Chevery,???;0;0;;
8730;YHS;CA;Sechelt;49,466667;-123,75;America/Vancouver;-8;Sechelt,Sechelt,??????,Sechelt,????;0;6143367;;
8731;YHT;CA;Haines Junction;60,75;-137,5;America/Whitehorse;-8;Haines Junction,Haines Junction,?????-????????;0;5934737;;
8732;YHY;CA;Hay River;60,845554;-115,778336;America/Yellowknife;-7;Hay River,Hay River,Hay River,Hay River,Hay River,??? ?????,???????????,Hay River,???;0;5972762;;
8733;YHZ;CA;Halifax;44,648881;-63,575312;America/Halifax;-4;Halifax,Halifax,Halifax,Halifax,Halifax,????????,?????????,Halifax,?????;0;6324729;;
8734;YIB;CA;Atikokan;48,75;-91,61667;America/Atikokan;-5;Atikokan,Atikokan,????????,Atikokan,????;0;0;;
8735;YIE;CN;Aershan;47,31;119,910835;Asia/Shanghai;8;Aershan;0;0;;
8736;YIF;CA;Pakuashipi;51,216667;-58,666668;America/Blanc-Sablon;-4;Pakuashipi,Pakuashipi,Pakuashipi,Pakuashipi,Pakuashipi,?????????,Pakuashipi,????;0;6943810;;
8737;YIG;CA;Big Bay Marina;50,38333;-125,13333;America/Vancouver;-8;Big Bay Marina,Big Bay Marina,??? ??? ??????;0;0;;
8738;YIH;CN;Yichang;30,549934;111,478935;Asia/Shanghai;8;Yichang,Yichang,Yichang,Yichang,Yichang,????,??????,Yichang,??;0;1786764;;
8739;YIK;CA;Ivujivik;62,416668;-76,083336;America/Montreal;-5;Ivujivik,Ivujivik,Ivujivik,Ivujivik,Ivujivik,????????,?????????,Ivujivik,?????;0;5984875;;
8740;YIN;CN;Yining;43,952;81,33144;Asia/Shanghai;8;Yining,Yining,Yining,Yining,Yining,???????,???????,Yining,??;0;1529013;;
8741;YIO;CA;Pond Inlet;72,683334;-78;America/Iqaluit;-5;Pond Inlet,Pond Inlet,Pond Inlet,Pond Inlet,Pond Inlet,????-?????,????????????,Pond Inlet,?????;0;6109205;;
8742;YIV;CA;Island Lake;54,2;-94,78333;America/Winnipeg;-6;Island Lake,Island Lk,Island Lk,Island Lk,?????? ????,Island Lake\/Garden Hill,?????;0;0;;
8743;YIW;CN;Yiwu;29,344563;120,02881;Asia/Shanghai;8;Yiwu,Yiwu,Yiwu,Yiwu,Yiwu,??,??????? / ?????,Yiwu,??;0;1814870;;
8744;YJA;CA;Jasper;52,916668;-118,083336;America/Edmonton;-7;Jasper;0;5975503;;
8745;YJF;CA;Fort Liard;60,25;-123,46667;America/Yellowknife;-7;Fort Liard,Fort Liard,???? ?????,????;0;0;;
8746;YJN;CA;St Jean;45,333332;-73,333336;America/Montreal;-5;St Jean,???? ????,???;0;6077243;;
8747;YJO;CA;Johnny Mountain;56,666668;-131,11667;America/Vancouver;-8;Johnny Mountain,Johnny Mountain,??????? ????,?????;0;0;;
8748;YJP;CA;Jasper-hinton;53,319168;-117,75306;America/Edmonton;-7;Jasper Hinton,Jasper-hinton,???????-??????,???-??;0;5975503;;
8749;YJS;KP;Samjiyon;0;0;Asia/Pyongyang;9;Samjiyon;0;0;;
8750;YJT;CA;Stephenville;48,533333;-58,55;America/St_Johns;-4;Stephenville,Stephenville,Stephenville,Stephenville,Stephenville,??????????,???????????,Stephenville,?????;0;6156244;;
8751;YKA;CA;Kamloops;50,70545;-120,442024;America/Vancouver;-8;Kamloops,Kamloops,Kamloops,Kamloops,Kamloops,???????,????????,Kamloops,????;0;5989045;;
8752;YKC;CA;Collins Bay;44,25;-76,6;America/Regina;-6;Collins Bay,??????? ???,????;0;0;;
8753;YKD;CA;Kincardine;44,20139;-81,60667;America/Toronto;-5;Kincardine,?????????;0;5992144;;
8754;YKE;CA;Knee Lake;53,05;-94,666664;America/Winnipeg;-6;Knee Lake,Knee Lake,??. ??,??;0;0;;
8755;YKF;CA;Kitchener-Waterloo;43,455223;-80,37503;America/Toronto;-5;Kitchener/Waterloo,Kitchener-Waterloo,Kitchener,Kitchener,Kitchener,????????,??????????? / ?????????,Kitchener,???-???;0;6167865;;
8756;YKG;CA;Kangirsuk;60,023083;-70,0046;America/Montreal;-5;Kangirsuk,Kangirsuk,Kangirsuk,Kangirsuk,Kangirsuk,?????????,????????????,Kangirsuk,???;0;5989218;;
8757;YKI;CA;Kennosao Lake;58,98;23,86;America/Winnipeg;-6;Kennosao Lake,???????? ????;0;5907896;;
8758;YKJ;CA;Key Lake;57,25;-105,6;America/Regina;-6;Key Lake,Key Lake,??. ??,???;0;0;;
8759;YKK;CA;Kitkatla;53;-130;America/Vancouver;-8;Kitkatla,Kitkatla,????????,???;0;0;;
8760;YKL;CA;Schefferville;54,783333;-64,816666;America/Montreal;-5;Schefferville,Schefferville,Schefferville,Schefferville,Schefferville,??????????,??????????????,Schefferville,????;0;6142001;;
8761;YKM;US;Yakima;46,6020711;-120,5058987;America/Los_Angeles;-8;Yakima,Yakima,Yakima,Yakima,Yakima,?????,??????,Yakima,???;0;5816605;;
8762;YKN;US;Yankton;42,916943;-97,38639;America/Chicago;-6;Yankton,??????,Yankton,???;0;5233053;;
8763;YKQ;CA;Waskaganish;51,4875;-78,75;America/Montreal;-5;Waskaganish,Waskaganish,Waskaganish,Waskaganish,Waskaganish,??????????,??????????,Waskaganish,??????;0;6176565;;
8764;YKS;RU;Yakutsk;62,085606;129,75006;Asia/Yakutsk;9;Yakutsk,Yakutsk,Yakutsk,Yakutsk,Yakutsk,??????,????????,Yakutsk,????;0;2013159;;
8765;YKT;CA;Klemtu;52,59403;-128,52168;America/Vancouver;-8;Klemtu,Klemtu,??????,??????,Klemtu,????;0;5993349;;
8766;YKU;CA;Chisasibi;53,806824;-78,924065;America/Montreal;-5;Chisasibi,Chisasibi,Chisasibi,Chisasibi,Chisasibi,????????,????????,Chisasibi,????;0;5921589;;
8767;YKX;CA;Kirkland Lake;48,15;-80,03333;America/Montreal;-5;Kirkland Lake,Kirkland Lake,???????? ????,Kirkland,?????;0;6128577;;
8768;YKY;CA;Kindersley;51,45;-109,166664;America/Regina;-6;Kindersley,?????????,Saskatoon,????;0;0;;
8769;YLA;CA;Langara;54,233334;-133,01666;America/Vancouver;-8;Langara,Langara,???????,???;0;0;;
8770;YLB;CA;Lac Biche;54,766666;-112,01667;America/Edmonton;-7;Lac Biche,Lac Biche,??? ????,???;0;5887916;;
8771;YLC;CA;Kimmirut;62,85;-69,88333;America/Iqaluit;-5;Kimmirut,Kimmirut,Kimmirut,Kimmirut,Kimmirut,????????,???????? / ????????????,Kimmirut,????????;0;0;;
8772;YLD;CA;Chapleau;47,819443;-83,352776;America/Toronto;-5;Chapleau,??????-????????,Chapleau,???;0;0;;
